,country,school,workplace,events,transport,campaigns,movement,immigration,gatherings,at_home,testing,tracing,income,relief,fiscal,intl_aid,healthcare,vaccines,stringency_raw,stringency
2020-02-19,Afghanistan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,0.0,0.0
2020-02-20,Afghanistan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,0.0,0.0
2020-02-21,Afghanistan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,0.0,0.0
2020-02-22,Afghanistan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,0.0,0.0
2020-02-23,Afghanistan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,,,,,,0.0,0.0
2020-02-24,Afghanistan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,,,,,,,0.0,0.0
2020-02-25,Afghanistan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,,,,,,,0.0,0.0
2020-02-26,Afghanistan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,,,,,,,0.0,0.0
2020-02-27,Afghanistan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,,,,,,,0.0,0.0
2020-02-28,Afghanistan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,,,,,,,0.0,0.0
2020-02-29,Afghanistan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,,,,,,,0.0,0.0
2020-03-01,Afghanistan,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,1.0,,,,,,,19.44,19.44
2020-03-02,Afghanistan,0.0,0.0,2.0,0.0,2.0,0.0,1.0,0.0,0.0,1.0,1.0,,,,,,,22.22,22.22
2020-03-03,Afghanistan,0.0,0.0,2.0,0.0,2.0,0.0,1.0,0.0,0.0,1.0,1.0,,,,,,,22.22,22.22
2020-03-04,Afghanistan,0.0,0.0,2.0,0.0,2.0,0.0,1.0,0.0,0.0,1.0,1.0,,,,,,,22.22,22.22
2020-03-05,Afghanistan,0.0,0.0,2.0,0.0,2.0,0.0,1.0,0.0,0.0,1.0,1.0,,,,,,,22.22,22.22
2020-03-06,Afghanistan,0.0,0.0,2.0,0.0,2.0,0.0,1.0,0.0,0.0,1.0,1.0,,,,,,,22.22,22.22
2020-03-07,Afghanistan,0.0,0.0,2.0,0.0,2.0,0.0,1.0,0.0,0.0,1.0,1.0,,,,,,,22.22,22.22
2020-03-08,Afghanistan,0.0,0.0,2.0,0.0,2.0,0.0,1.0,0.0,0.0,1.0,1.0,,,,,,,22.22,22.22
2020-03-09,Afghanistan,0.0,0.0,2.0,0.0,2.0,0.0,1.0,0.0,0.0,1.0,1.0,,,,,,,22.22,22.22
2020-03-10,Afghanistan,0.0,0.0,2.0,0.0,2.0,0.0,1.0,0.0,0.0,1.0,1.0,,,,,,,22.22,22.22
2020-03-11,Afghanistan,0.0,0.0,2.0,0.0,2.0,0.0,1.0,0.0,0.0,1.0,1.0,,,,,,,22.22,22.22
2020-03-12,Afghanistan,0.0,0.0,2.0,0.0,2.0,0.0,1.0,0.0,0.0,1.0,1.0,,,,,15000000.0,,22.22,22.22
2020-03-13,Afghanistan,0.0,0.0,2.0,0.0,2.0,0.0,1.0,0.0,0.0,1.0,1.0,,,,,,,22.22,22.22
2020-03-14,Afghanistan,3.0,0.0,2.0,0.0,2.0,0.0,1.0,0.0,0.0,1.0,1.0,,,,,25000000.0,,33.33,33.33
2020-03-15,Afghanistan,3.0,0.0,2.0,0.0,2.0,0.0,1.0,0.0,0.0,1.0,1.0,,,,,,,33.33,33.33
2020-03-16,Afghanistan,3.0,0.0,2.0,0.0,2.0,0.0,1.0,0.0,0.0,1.0,1.0,,,,,,,33.33,33.33
2020-03-17,Afghanistan,3.0,0.0,2.0,0.0,2.0,0.0,1.0,0.0,0.0,1.0,1.0,,,,,,,33.33,33.33
2020-03-18,Afghanistan,3.0,0.0,2.0,0.0,2.0,0.0,1.0,0.0,0.0,1.0,1.0,,,,,,,36.11,36.11
2020-03-19,Afghanistan,3.0,0.0,2.0,0.0,2.0,0.0,1.0,0.0,0.0,1.0,1.0,,,,,,,36.11,36.11
2020-03-20,Afghanistan,3.0,0.0,2.0,0.0,2.0,0.0,1.0,0.0,0.0,1.0,1.0,,,,,,,36.11,36.11
2020-03-21,Afghanistan,3.0,0.0,2.0,0.0,2.0,0.0,1.0,0.0,0.0,1.0,1.0,,,,,,,36.11,36.11
2020-03-22,Afghanistan,3.0,0.0,2.0,0.0,2.0,0.0,1.0,0.0,0.0,1.0,1.0,,,,,,,36.11,36.11
2020-03-23,Afghanistan,3.0,0.0,2.0,0.0,2.0,0.0,1.0,0.0,0.0,1.0,1.0,,,,,,,36.11,36.11
2020-03-24,Afghanistan,3.0,3.0,2.0,0.0,2.0,0.0,1.0,0.0,0.0,1.0,1.0,,,,,,,45.37,45.37
2020-03-25,Afghanistan,3.0,3.0,2.0,0.0,2.0,1.0,1.0,0.0,2.0,1.0,1.0,,,,,,,53.7,53.7
2020-03-26,Afghanistan,3.0,3.0,2.0,0.0,2.0,1.0,1.0,0.0,2.0,1.0,1.0,,,,,,,53.7,53.7
2020-03-27,Afghanistan,3.0,3.0,2.0,0.0,2.0,1.0,1.0,0.0,2.0,1.0,1.0,,,,,,,53.7,53.7
2020-03-28,Afghanistan,3.0,3.0,2.0,2.0,2.0,1.0,1.0,0.0,2.0,1.0,1.0,,,,,,,62.04,62.04
2020-03-29,Afghanistan,3.0,3.0,2.0,2.0,2.0,1.0,1.0,0.0,2.0,1.0,1.0,,,,,,,62.04,62.04
2020-03-30,Afghanistan,3.0,3.0,2.0,2.0,2.0,1.0,1.0,0.0,2.0,1.0,1.0,,,,,,,62.04,62.04
2020-03-31,Afghanistan,3.0,3.0,2.0,2.0,2.0,1.0,1.0,0.0,2.0,1.0,1.0,,,,,,,62.04,62.04
2020-04-01,Afghanistan,3.0,3.0,2.0,2.0,2.0,1.0,1.0,0.0,2.0,1.0,1.0,,,,,,,62.04,62.04
2020-04-02,Afghanistan,3.0,3.0,2.0,2.0,2.0,1.0,1.0,0.0,2.0,1.0,1.0,,,,,,,62.04,62.04
2020-04-03,Afghanistan,3.0,3.0,2.0,2.0,2.0,1.0,1.0,0.0,2.0,1.0,1.0,,,,,,,62.04,62.04
2020-04-04,Afghanistan,3.0,3.0,2.0,2.0,2.0,1.0,1.0,0.0,2.0,1.0,1.0,,,,,,,62.04,62.04
2020-04-05,Afghanistan,3.0,3.0,2.0,2.0,2.0,1.0,1.0,4.0,2.0,1.0,1.0,,,,,,,73.15,73.15
2020-04-06,Afghanistan,3.0,3.0,2.0,2.0,2.0,1.0,1.0,4.0,2.0,1.0,1.0,,,,,,,73.15,73.15
2020-04-07,Afghanistan,3.0,3.0,2.0,2.0,2.0,1.0,1.0,4.0,2.0,1.0,1.0,,,,,,,73.15,73.15
2020-04-08,Afghanistan,3.0,3.0,2.0,2.0,2.0,1.0,1.0,4.0,2.0,1.0,1.0,,,,,,,73.15,73.15
2020-04-09,Afghanistan,3.0,3.0,2.0,2.0,2.0,1.0,1.0,4.0,2.0,1.0,1.0,,,,,,,73.15,73.15
2020-04-10,Afghanistan,3.0,3.0,2.0,2.0,2.0,1.0,1.0,4.0,2.0,1.0,1.0,,,,,,,73.15,73.15
2020-04-11,Afghanistan,3.0,3.0,2.0,2.0,2.0,1.0,1.0,4.0,2.0,1.0,1.0,,,127711935.0,,54577750.0,,73.15,73.15
2020-04-12,Afghanistan,3.0,3.0,2.0,2.0,2.0,2.0,1.0,4.0,2.0,1.0,1.0,,,,,140400000.0,,78.7,78.7
2020-04-13,Afghanistan,3.0,3.0,2.0,2.0,2.0,2.0,1.0,4.0,2.0,1.0,1.0,,,,,,,78.7,78.7
2020-04-14,Afghanistan,3.0,3.0,2.0,2.0,2.0,2.0,1.0,4.0,2.0,1.0,1.0,,,,,,,78.7,78.7
2020-04-15,Afghanistan,3.0,3.0,2.0,2.0,2.0,2.0,1.0,4.0,2.0,1.0,1.0,,,,,,,78.7,78.7
2020-04-16,Afghanistan,3.0,3.0,2.0,2.0,2.0,2.0,1.0,4.0,2.0,1.0,1.0,,,,,,,78.7,78.7
2020-04-17,Afghanistan,3.0,3.0,2.0,2.0,2.0,2.0,1.0,4.0,2.0,1.0,1.0,,,,,,,78.7,78.7
2020-04-18,Afghanistan,3.0,3.0,2.0,2.0,2.0,2.0,1.0,4.0,2.0,1.0,1.0,,,,,,,78.7,78.7
2020-04-19,Afghanistan,3.0,3.0,2.0,2.0,2.0,2.0,1.0,4.0,2.0,1.0,1.0,,,,,,,78.7,78.7
2020-04-20,Afghanistan,3.0,3.0,2.0,2.0,2.0,2.0,1.0,4.0,2.0,1.0,1.0,,,,,,,78.7,78.7
2020-04-21,Afghanistan,3.0,3.0,2.0,2.0,2.0,2.0,1.0,4.0,2.0,1.0,1.0,,,,,,,78.7,78.7
2020-04-22,Afghanistan,3.0,3.0,2.0,2.0,2.0,2.0,1.0,4.0,2.0,1.0,1.0,,,,,,,78.7,78.7
2020-04-23,Afghanistan,3.0,3.0,2.0,2.0,2.0,2.0,1.0,4.0,2.0,1.0,1.0,,,,,,,78.7,78.7
2020-04-24,Afghanistan,3.0,3.0,2.0,2.0,2.0,2.0,1.0,4.0,2.0,1.0,1.0,,,,,,,78.7,78.7
2020-04-25,Afghanistan,3.0,3.0,2.0,2.0,2.0,2.0,1.0,4.0,2.0,1.0,1.0,,,,,,,78.7,78.7
2020-04-26,Afghanistan,3.0,3.0,2.0,2.0,2.0,2.0,1.0,4.0,2.0,1.0,1.0,,,,,,,78.7,78.7
2020-04-27,Afghanistan,3.0,3.0,2.0,2.0,2.0,2.0,1.0,4.0,2.0,1.0,1.0,,,,,,,78.7,78.7
2020-04-28,Afghanistan,3.0,3.0,2.0,2.0,2.0,2.0,1.0,4.0,2.0,1.0,1.0,,,,,,,78.7,78.7
2020-04-29,Afghanistan,3.0,3.0,2.0,2.0,2.0,2.0,1.0,4.0,2.0,1.0,1.0,,,,,,,78.7,78.7
2020-04-30,Afghanistan,3.0,3.0,2.0,2.0,2.0,2.0,1.0,4.0,2.0,1.0,1.0,,,,,,,78.7,78.7
2020-05-01,Afghanistan,3.0,3.0,2.0,2.0,2.0,2.0,1.0,4.0,2.0,1.0,1.0,,,,,,,78.7,78.7
2020-05-02,Afghanistan,3.0,3.0,2.0,2.0,2.0,2.0,1.0,4.0,2.0,1.0,1.0,,,,,,,78.7,78.7
2020-05-03,Afghanistan,3.0,3.0,2.0,2.0,2.0,2.0,1.0,4.0,2.0,1.0,1.0,,,,,,,78.7,78.7
2020-05-04,Afghanistan,3.0,3.0,2.0,2.0,2.0,2.0,1.0,4.0,2.0,1.0,1.0,,,,,,,78.7,78.7
2020-05-05,Afghanistan,3.0,3.0,2.0,2.0,2.0,2.0,1.0,4.0,2.0,1.0,1.0,,,,,,,78.7,78.7
2020-05-06,Afghanistan,3.0,3.0,2.0,2.0,2.0,2.0,1.0,4.0,2.0,1.0,1.0,,,,,,,78.7,78.7
2020-05-07,Afghanistan,3.0,3.0,2.0,2.0,2.0,2.0,1.0,4.0,2.0,1.0,1.0,,,,,,,78.7,78.7
2020-05-08,Afghanistan,3.0,3.0,2.0,2.0,2.0,2.0,1.0,4.0,2.0,1.0,1.0,,,,,,,78.7,78.7
2020-05-09,Afghanistan,3.0,3.0,2.0,2.0,2.0,2.0,1.0,4.0,2.0,1.0,1.0,,,,,,,78.7,78.7
2020-05-10,Afghanistan,3.0,3.0,2.0,2.0,2.0,2.0,1.0,4.0,2.0,1.0,1.0,,,,,,,78.7,78.7
2020-05-11,Afghanistan,3.0,3.0,2.0,2.0,2.0,2.0,1.0,4.0,2.0,1.0,1.0,,,,,,,78.7,78.7
2020-05-12,Afghanistan,3.0,3.0,2.0,2.0,2.0,2.0,1.0,4.0,2.0,1.0,1.0,,,,,,,78.7,78.7
2020-05-13,Afghanistan,3.0,3.0,2.0,2.0,2.0,2.0,1.0,4.0,2.0,1.0,1.0,,,,,,,78.7,78.7
2020-05-14,Afghanistan,3.0,3.0,2.0,2.0,2.0,2.0,1.0,4.0,2.0,1.0,1.0,,,,,,,78.7,78.7
2020-05-15,Afghanistan,3.0,3.0,2.0,2.0,2.0,2.0,1.0,4.0,2.0,1.0,1.0,,,,,,,78.7,78.7
2020-05-16,Afghanistan,3.0,3.0,2.0,2.0,2.0,2.0,1.0,4.0,2.0,1.0,1.0,,,,,,,78.7,78.7
2020-05-17,Afghanistan,3.0,3.0,2.0,2.0,2.0,2.0,1.0,4.0,2.0,1.0,1.0,,,,,,,78.7,78.7
2020-05-18,Afghanistan,3.0,3.0,2.0,2.0,2.0,2.0,1.0,4.0,2.0,1.0,1.0,,,,,,,78.7,78.7
2020-05-19,Afghanistan,3.0,3.0,2.0,2.0,2.0,2.0,1.0,4.0,2.0,1.0,1.0,,,,,,,78.7,78.7
2020-05-20,Afghanistan,3.0,3.0,2.0,2.0,2.0,2.0,1.0,4.0,2.0,1.0,1.0,,,,,,,78.7,78.7
2020-05-21,Afghanistan,3.0,3.0,2.0,2.0,2.0,2.0,1.0,4.0,2.0,1.0,1.0,,,,,,,78.7,78.7
2020-05-22,Afghanistan,,,,,,,,,,,,,,,,,,,78.7
2020-05-23,Afghanistan,,,,,,,,,,,,,,,,,,,78.7
2020-05-24,Afghanistan,,,,,,,,,,,,,,,,,,,78.7
2020-05-25,Afghanistan,,,,,,,,,,,,,,,,,,,78.7
2020-05-26,Afghanistan,,,,,,,,,,,,,,,,,,,78.7
2020-05-27,Afghanistan,,,,,,,,,,,,,,,,,,,78.7
2020-01-01,Angola,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,0.0,0.0
2020-01-02,Angola,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,0.0,0.0
2020-01-03,Angola,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,0.0,0.0
2020-01-04,Angola,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,0.0,0.0
2020-01-05,Angola,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,0.0,0.0
2020-01-06,Angola,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,0.0,0.0
2020-01-07,Angola,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,0.0,0.0
2020-01-08,Angola,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,0.0,0.0
2020-01-09,Angola,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,0.0,0.0
2020-01-10,Angola,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,0.0,0.0
2020-01-11,Angola,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,0.0,0.0
2020-01-12,Angola,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,0.0,0.0
2020-01-13,Angola,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,0.0,0.0
2020-01-14,Angola,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,0.0,0.0
2020-01-15,Angola,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,0.0,0.0
2020-01-16,Angola,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,0.0,0.0
2020-01-17,Angola,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,0.0,0.0
2020-01-18,Angola,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,0.0,0.0
2020-01-19,Angola,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,0.0,0.0
2020-01-20,Angola,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,0.0,0.0
2020-01-21,Angola,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,0.0,0.0
2020-01-22,Angola,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,0.0,0.0
2020-01-23,Angola,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,0.0,0.0
2020-01-24,Angola,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,0.0,0.0
2020-01-25,Angola,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,0.0,0.0
2020-01-26,Angola,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,0.0,0.0
2020-01-27,Angola,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,0.0,0.0
2020-01-28,Angola,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,0.0,0.0
2020-01-29,Angola,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,0.0,0.0
2020-01-30,Angola,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,0.0,0.0
2020-01-31,Angola,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,0.0,0.0
2020-02-01,Angola,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,0.0,0.0
2020-02-02,Angola,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,0.0,0.0
2020-02-03,Angola,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,0.0,0.0
2020-02-04,Angola,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,0.0,0.0
2020-02-05,Angola,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,0.0,0.0
2020-02-06,Angola,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,,,,,,,5.56,5.56
2020-02-07,Angola,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,,,,,,,5.56,5.56
2020-02-08,Angola,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,,,,,,,5.56,5.56
2020-02-09,Angola,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,,,,,,,5.56,5.56
2020-02-10,Angola,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,,,,,,,5.56,5.56
2020-02-11,Angola,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,,,,,,,5.56,5.56
2020-02-12,Angola,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,,,,,,,5.56,5.56
2020-02-13,Angola,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,,,,,,,5.56,5.56
2020-02-14,Angola,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,,,,,,,5.56,5.56
2020-02-15,Angola,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,,,,,,,5.56,5.56
2020-02-16,Angola,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,,,,,,,5.56,5.56
2020-02-17,Angola,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,,,,,,,5.56,5.56
2020-02-18,Angola,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,,,,,,,5.56,5.56
2020-02-19,Angola,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,,,,,,,5.56,5.56
2020-02-20,Angola,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,,,,,,,5.56,5.56
2020-02-21,Angola,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,,,,,,,5.56,5.56
2020-02-22,Angola,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,,,,,,,5.56,5.56
2020-02-23,Angola,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,,,,,,,5.56,5.56
2020-02-24,Angola,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,,,,,,,5.56,5.56
2020-02-25,Angola,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,,,,,,,5.56,5.56
2020-02-26,Angola,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,,,,,,,5.56,5.56
2020-02-27,Angola,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,,,,,,,5.56,5.56
2020-02-28,Angola,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,,,,,,,5.56,5.56
2020-02-29,Angola,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,,,,,,,5.56,5.56
2020-03-01,Angola,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,1.0,0.0,,,,,,,8.33,8.33
2020-03-02,Angola,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,1.0,0.0,,,,,,,8.33,8.33
2020-03-03,Angola,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,1.0,0.0,,,,,,,8.33,8.33
2020-03-04,Angola,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,1.0,0.0,,,,,,,8.33,8.33
2020-03-05,Angola,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,1.0,0.0,,,,,,,8.33,8.33
2020-03-06,Angola,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,1.0,0.0,,,,,,,8.33,8.33
2020-03-07,Angola,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,1.0,0.0,,,,,,,8.33,8.33
2020-03-08,Angola,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,1.0,0.0,,,,,,,8.33,8.33
2020-03-09,Angola,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,1.0,0.0,,,,,,,8.33,8.33
2020-03-10,Angola,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,1.0,0.0,,,,,,,8.33,8.33
2020-03-11,Angola,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,1.0,0.0,,,,,,,8.33,8.33
2020-03-12,Angola,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,1.0,0.0,,,,,,,8.33,8.33
2020-03-13,Angola,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,1.0,0.0,,,,,,,8.33,8.33
2020-03-14,Angola,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,1.0,0.0,,,,,,,8.33,8.33
2020-03-15,Angola,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,1.0,0.0,,,,,,,8.33,8.33
2020-03-16,Angola,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,1.0,0.0,,,,,,,8.33,8.33
2020-03-17,Angola,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,1.0,0.0,,,,,,,8.33,8.33
2020-03-18,Angola,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,1.0,0.0,,,,,,,8.33,8.33
2020-03-19,Angola,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,1.0,0.0,,,,,,,8.33,8.33
2020-03-20,Angola,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,1.0,0.0,,,,,,,11.11,11.11
2020-03-21,Angola,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,1.0,0.0,,,,,,,11.11,11.11
2020-03-22,Angola,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,1.0,0.0,,,,,,,11.11,11.11
2020-03-23,Angola,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,1.0,0.0,,,,,,,11.11,11.11
2020-03-24,Angola,3.0,0.0,0.0,0.0,1.0,0.0,4.0,2.0,0.0,1.0,0.0,,,,,,,33.33,33.33
2020-03-25,Angola,3.0,0.0,0.0,0.0,1.0,0.0,4.0,2.0,0.0,1.0,0.0,,,,,,,33.33,33.33
2020-03-26,Angola,3.0,0.0,0.0,0.0,1.0,0.0,4.0,2.0,0.0,1.0,0.0,,,,,,,33.33,33.33
2020-03-27,Angola,3.0,3.0,2.0,2.0,1.0,2.0,4.0,4.0,2.0,1.0,0.0,,,,,,,90.74,90.74
2020-03-28,Angola,3.0,3.0,2.0,2.0,1.0,2.0,4.0,4.0,2.0,1.0,0.0,,,,,,,90.74,90.74
2020-03-29,Angola,3.0,3.0,2.0,2.0,1.0,2.0,4.0,4.0,2.0,1.0,0.0,,,,,,,90.74,90.74
2020-03-30,Angola,3.0,3.0,2.0,2.0,1.0,2.0,4.0,4.0,2.0,1.0,0.0,,,,,,,90.74,90.74
2020-03-31,Angola,3.0,3.0,2.0,2.0,1.0,2.0,4.0,4.0,2.0,1.0,0.0,,,,,,,90.74,90.74
2020-04-01,Angola,3.0,3.0,2.0,2.0,1.0,2.0,4.0,4.0,2.0,2.0,0.0,,,,,,,90.74,90.74
2020-04-02,Angola,3.0,3.0,2.0,2.0,1.0,2.0,4.0,4.0,2.0,2.0,0.0,,,,,,,90.74,90.74
2020-04-03,Angola,3.0,3.0,2.0,2.0,1.0,2.0,4.0,4.0,2.0,2.0,0.0,,,9000000.0,,40000000.0,,90.74,90.74
2020-04-04,Angola,3.0,3.0,2.0,2.0,1.0,2.0,4.0,4.0,2.0,2.0,0.0,,,,,,,90.74,90.74
2020-04-05,Angola,3.0,3.0,2.0,2.0,1.0,2.0,4.0,4.0,2.0,2.0,0.0,,,,,,,90.74,90.74
2020-04-06,Angola,3.0,3.0,2.0,2.0,1.0,2.0,4.0,4.0,2.0,2.0,0.0,,,,,,,90.74,90.74
2020-04-07,Angola,3.0,3.0,2.0,2.0,1.0,2.0,4.0,4.0,2.0,2.0,0.0,,,,,,,90.74,90.74
2020-04-08,Angola,3.0,3.0,2.0,2.0,1.0,2.0,4.0,4.0,2.0,2.0,0.0,,,,,,,90.74,90.74
2020-04-09,Angola,3.0,3.0,2.0,2.0,1.0,2.0,4.0,4.0,2.0,2.0,0.0,,2.0,,,,,90.74,90.74
